0.jpg,Seated_Hamstring_Stretch_Left,0.49983,0.26733,-0.65596,0.50731,0.24325,-0.65684,0.5142,0.23994,-0.65662,0.52125,0.23645,-0.65641,0.49085,0.25057,-0.62654,0.48548,0.25231,-0.62648,0.48009,0.25432,-0.62648,0.5456,0.23274,-0.55711,0.49059,0.25578,-0.42472,0.52521,0.27663,-0.61355,0.50456,0.28536,-0.57483,0.63338,0.29849,-0.48319,0.47213,0.3356,-0.29038,0.60514,0.43867,-0.50872,0.448,0.45921,-0.27971,0.53688,0.56355,-0.58459,0.45035,0.5715,-0.48297,0.53597,0.6026,-0.65543,0.4397,0.61023,-0.54487,0.51262,0.60733,-0.67265,0.46114,0.60115,-0.59292,0.51413,0.59418,-0.59267,0.47179,0.58575,-0.50713,0.64718,0.5201,-0.00776,0.54451,0.53858,0.00791,0.75331,0.60135,-0.50329,0.47021,0.69607,-0.37463,0.71677,0.76962,-0.16091,0.4334,0.86573,-0.21774,0.69079,0.79886,-0.13362,0.44141,0.8965,-0.21285,0.76905,0.82917,-0.32402,0.40618,0.92289,-0.42897
1.jpg,Seated_Hamstring_Stretch_Left,0.50113,0.26773,-0.64853,0.50937,0.24318,-0.64937,0.51644,0.23997,-0.6491,0.52368,0.23659,-0.64892,0.49263,0.25025,-0.62135,0.48718,0.25188,-0.62128,0.48172,0.25377,-0.62117,0.5492,0.2338,-0.54975,0.4931,0.25578,-0.42757,0.52719,0.27757,-0.60609,0.50597,0.28594,-0.57028,0.63895,0.29788,-0.47502,0.47699,0.33339,-0.29682,0.60931,0.43688,-0.49428,0.44964,0.45618,-0.26962,0.53821,0.56046,-0.5688,0.4697,0.57311,-0.46767,0.53549,0.60154,-0.63488,0.46486,0.61584,-0.53146,0.51308,0.60352,-0.65246,0.48806,0.60663,-0.57197,0.51527,0.58893,-0.57708,0.49613,0.58847,-0.4881,0.65439,0.51403,-0.00189,0.55232,0.53137,0.00187,0.76038,0.60661,-0.46809,0.46875,0.6941,-0.31945,0.7145,0.7629,-0.09513,0.43642,0.87015,-0.14864,0.6893,0.78991,-0.06241,0.44783,0.90058,-0.14094,0.76634,0.82038,-0.21516,0.39663,0.93633,-0.33575
10.jpg,Seated_Hamstring_Stretch_Left,0.50021,0.26494,-0.67727,0.50856,0.24097,-0.67391,0.51569,0.23798,-0.67372,0.52296,0.23481,-0.67353,0.49143,0.24767,-0.64599,0.48571,0.2493,-0.64586,0.47997,0.2512,-0.64575,0.54662,0.23345,-0.56004,0.48884,0.25465,-0.44016,0.52477,0.27591,-0.63063,0.50282,0.28389,-0.59566,0.63321,0.30103,-0.5018,0.47,0.3375,-0.30277,0.60258,0.44294,-0.55082,0.45759,0.46333,-0.3052,0.52916,0.56561,-0.62292,0.47845,0.57861,-0.50364,0.52805,0.60564,-0.69414,0.47336,0.62045,-0.56818,0.50388,0.60999,-0.70663,0.49542,0.61204,-0.60952,0.50541,0.59617,-0.62903,0.50375,0.5942,-0.52534,0.64932,0.51746,-0.01083,0.54606,0.53532,0.01108,0.75136,0.60226,-0.54543,0.45748,0.68009,-0.43126,0.71667,0.77048,-0.18661,0.43743,0.85521,-0.23946,0.6926,0.79938,-0.15755,0.45127,0.88536,-0.22997,0.76704,0.83058,-0.35168,0.39778,0.9188,-0.44638
11.jpg,Seated_Hamstring_Stretch_Left,0.5005,0.26595,-0.61662,0.5082,0.24165,-0.61465,0.51522,0.23846,-0.61447,0.52238,0.2351,-0.6143,0.4911,0.2487,-0.58628,0.48536,0.25039,-0.58618,0.47964,0.25234,-0.58613,0.54568,0.23241,-0.50672,0.48807,0.25452,-0.38617,0.52511,0.27579,-0.57213,0.50349,0.28426,-0.53703,0.6306,0.29714,-0.4521,0.47047,0.33697,-0.25958,0.60326,0.43754,-0.49123,0.45622,0.46441,-0.2601,0.53513,0.56346,-0.55897,0.46933,0.57688,-0.45158,0.53551,0.60347,-0.62733,0.46112,0.61628,-0.51361,0.51081,0.60846,-0.64029,0.48306,0.60701,-0.5569,0.51195,0.596,-0.56483,0.49259,0.59127,-0.47385,0.64958,0.52182,-0.00783,0.54632,0.54009,0.00809,0.75745,0.60712,-0.49832,0.46456,0.68423,-0.41367,0.72582,0.77428,-0.15782,0.43559,0.84913,-0.25335,0.70065,0.8052,-0.13082,0.44521,0.8796,-0.24798,0.78101,0.83003,-0.32376,0.40895,0.90251,-0.4618
12.jpg,Seated_Hamstring_Stretch_Left,0.49895,0.26714,-0.64308,0.50707,0.24233,-0.64104,0.51421,0.2392,-0.64087,0.52149,0.2359,-0.64071,0.48986,0.2491,-0.61356,0.4841,0.25067,-0.61345,0.47834,0.2525,-0.61336,0.54512,0.23297,-0.52937,0.48699,0.2543,-0.4128,0.52356,0.27714,-0.59679,0.50177,0.28518,-0.56286,0.63163,0.29723,-0.47242,0.46936,0.33679,-0.28391,0.60145,0.43874,-0.51532,0.4617,0.46461,-0.28676,0.5321,0.56242,-0.58561,0.48244,0.58044,-0.47703,0.53277,0.60231,-0.65325,0.47714,0.62191,-0.54048,0.50761,0.60749,-0.66792,0.49859,0.61368,-0.58136,0.50808,0.59435,-0.59225,0.50719,0.59647,-0.49864,0.64946,0.51997,-0.00682,0.54582,0.53786,0.00703,0.75142,0.6122,-0.50867,0.46041,0.68359,-0.42068,0.72209,0.77617,-0.15136,0.43989,0.85055,-0.2262,0.69783,0.8072,-0.12253,0.45277,0.88014,-0.21683,0.77983,0.83068,-0.31106,0.40479,0.91001,-0.42722
13.jpg,Seated_Hamstring_Stretch_Left,0.50017,0.26503,-0.70769,0.50811,0.24108,-0.70737,0.51504,0.23791,-0.70716,0.52211,0.23457,-0.70695,0.49141,0.24808,-0.67778,0.48596,0.24975,-0.67771,0.48049,0.25168,-0.67767,0.54622,0.23145,-0.59776,0.49041,0.25361,-0.47007,0.52503,0.27479,-0.66163,0.50416,0.28304,-0.62441,0.63317,0.29727,-0.51893,0.47317,0.33169,-0.3232,0.60564,0.44288,-0.54563,0.4565,0.45674,-0.30569,0.53757,0.56655,-0.62443,0.46774,0.57412,-0.50277,0.53639,0.60611,-0.69506,0.46034,0.6143,-0.5651,0.51325,0.60895,-0.7133,0.48095,0.60607,-0.61266,0.51518,0.59551,-0.63273,0.4902,0.58961,-0.52688,0.64868,0.51419,-0.00899,0.54672,0.53085,0.00917,0.7486,0.60558,-0.52472,0.46602,0.6845,-0.41849,0.71857,0.77128,-0.1632,0.43793,0.85239,-0.24313,0.69502,0.80088,-0.13487,0.44918,0.88282,-0.23634,0.76954,0.82886,-0.33748,0.40384,0.90925,-0.46068
14.jpg,Seated_Hamstring_Stretch_Left,0.49974,0.26319,-0.56594,0.50728,0.23929,-0.56206,0.51441,0.23606,-0.56187,0.5217,0.23264,-0.56174,0.48989,0.24675,-0.53454,0.48401,0.24873,-0.53443,0.47814,0.25097,-0.53437,0.54515,0.23187,-0.45714,0.48667,0.25541,-0.33813,0.52487,0.27403,-0.52311,0.50266,0.28308,-0.48843,0.63351,0.30104,-0.41926,0.47146,0.34051,-0.20772,0.60644,0.44048,-0.4514,0.45853,0.46627,-0.18961,0.53375,0.56292,-0.50721,0.47189,0.57976,-0.36368,0.53326,0.60274,-0.57303,0.46567,0.61977,-0.41713,0.50811,0.60723,-0.58205,0.48508,0.61203,-0.46187,0.51032,0.59431,-0.51108,0.49417,0.59599,-0.38578,0.65395,0.52369,-0.01565,0.55066,0.54416,0.01593,0.74926,0.60738,-0.52568,0.46641,0.68581,-0.41191,0.72085,0.77661,-0.21327,0.4358,0.85064,-0.27437,0.69838,0.80895,-0.18883,0.44666,0.88261,-0.27135,0.77145,0.83057,-0.38254,0.4007,0.90236,-0.48182
15.jpg,Seated_Hamstring_Stretch_Left,0.50003,0.26374,-0.53847,0.50791,0.23939,-0.53469,0.5151,0.23609,-0.5345,0.52244,0.2326,-0.53439,0.49019,0.24704,-0.50795,0.48429,0.24901,-0.50783,0.4784,0.25124,-0.5078,0.5459,0.23083,-0.43089,0.48672,0.25448,-0.31407,0.52519,0.27403,-0.49601,0.50305,0.28315,-0.462,0.63504,0.29973,-0.39406,0.47002,0.33997,-0.19148,0.60969,0.44274,-0.42211,0.46301,0.47123,-0.16654,0.53893,0.56519,-0.47373,0.48107,0.5905,-0.32588,0.53808,0.60464,-0.53637,0.47513,0.63105,-0.37719,0.51387,0.60807,-0.54583,0.49449,0.62462,-0.42188,0.51642,0.59558,-0.4773,0.50417,0.60868,-0.34729,0.65391,0.52536,-0.01299,0.54841,0.54539,0.01325,0.75484,0.60859,-0.52533,0.46802,0.67947,-0.4418,0.72055,0.78003,-0.24467,0.43497,0.84613,-0.35675,0.69855,0.81198,-0.22313,0.44473,0.88069,-0.35937,0.76243,0.83264,-0.41783,0.40243,0.88962,-0.57152
16.jpg,Seated_Hamstring_Stretch_Left,0.49861,0.25962,-0.46878,0.50722,0.23598,-0.46578,0.51432,0.23283,-0.46559,0.5216,0.22949,-0.4655,0.49027,0.2433,-0.43521,0.48478,0.24514,-0.43511,0.47928,0.24724,-0.43502,0.54662,0.2283,-0.37359,0.49001,0.25059,-0.23932,0.52439,0.27035,-0.43151,0.50303,0.27904,-0.39231,0.63847,0.2966,-0.3624,0.47485,0.3372,-0.12476,0.61322,0.43512,-0.40376,0.46104,0.46491,-0.10777,0.54013,0.56297,-0.43969,0.47986,0.58118,-0.27564,0.54022,0.60446,-0.50127,0.47469,0.62278,-0.32719,0.5133,0.60992,-0.50557,0.49549,0.61503,-0.36547,0.516,0.59699,-0.44077,0.50436,0.599,-0.29494,0.65861,0.52796,-0.02101,0.55251,0.54825,0.02126,0.74939,0.60535,-0.53208,0.46493,0.67701,-0.42067,0.71549,0.77847,-0.23476,0.43236,0.84799,-0.32408,0.69356,0.81205,-0.20997,0.44323,0.88282,-0.32407,0.76151,0.83061,-0.38669,0.39366,0.89678,-0.52058
17.jpg,Seated_Hamstring_Stretch_Left,0.49827,0.26208,-0.59565,0.5069,0.23862,-0.59355,0.51402,0.23556,-0.59334,0.5213,0.2323,-0.59322,0.48986,0.24572,-0.56283,0.48428,0.24754,-0.56273,0.47871,0.24963,-0.56269,0.54623,0.2313,-0.49632,0.48913,0.25333,-0.36252,0.52392,0.273,-0.55576,0.50225,0.28149,-0.51689,0.63521,0.30015,-0.45771,0.47475,0.33695,-0.23604,0.60996,0.43907,-0.49591,0.45683,0.45955,-0.21567,0.53666,0.56233,-0.55703,0.47234,0.57906,-0.39439,0.53596,0.60243,-0.62506,0.46531,0.62105,-0.45068,0.51001,0.60655,-0.63453,0.48833,0.61335,-0.49662,0.51297,0.59379,-0.56131,0.49764,0.5972,-0.41743,0.65356,0.52348,-0.01962,0.55102,0.54197,0.01982,0.75067,0.61218,-0.53494,0.46463,0.68485,-0.3997,0.72419,0.77595,-0.1954,0.43558,0.84763,-0.23645,0.70343,0.80608,-0.16814,0.44707,0.87893,-0.23083,0.77116,0.83312,-0.36122,0.39954,0.90039,-0.43805
